geneID,time,Myc_gene,Gen_type,Gen_sign_Mock,Gen_sign_Myc,ASE_type,ASE_sign,F0_Oh43_logFC,F0_Oh43_adj.P.Val,F1_allele_logFC,F1_allele_adj.P.Val,myc_Oh43_logFC,myc_Oh43_adj.P.Val,mock_Oh43_logFC,mock_Oh43_adj.P.Val,Working.Symbol,v4.Gene.Model.ID,v3.Gene.Model.ID,Full.Name,Working.Source,chr,start_V5_bp,end_V5_bp,pos_v5_bp,chr_start_bp,pos_v5_cum_bp,armando_hotlist
Zm00001eb083860,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-1.22244014636679,0.233100679711783,-3.29648527388212,2.12026068151144e-4,NA,NA,NA,NA,NA,chr2,59057498,59059456,59058477,308452471,367510948,NA
Zm00001eb415230,T1,NA,1_Myc conditional,up,down,NA,NA,NA,NA,NA,NA,-0.840847810349018,0.0378488563379314,0.166609878557628,0.645494242881296,NA,NA,NA,NA,NA,chr10,76019977,76020832,76020404,1979411434,2055431838,NA
Zm00001eb046450,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-2.18300004807378,9.1296734627837e-4,-1.35473846705152,0.00258282030415474,NA,NA,NA,NA,NA,chr1,239993681,239994517,239994099,0,239994099,NA
Zm00001eb124550,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.408993512756044,0.0589794935963223,0.347378405672348,0.0764460392354205,NA,NA,NA,NA,NA,chr3,18198309,18201980,18200144,552127662,570327806,NA
Zm00001eb295530,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.262010439295278,0.497425966299446,0.427681462348593,0.103165175435459,NA,NA,NA,NA,NA,chr6,175357369,175360443,175358906,1266829338,1442188244,NA
Zm00001eb193780,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0820131178285593,0.870410781836002,0.298074263871031,0.356431954798709,NA,NA,NA,NA,NA,chr4,183805985,183807525,183806755,790145429,973952184,NA
Zm00001eb191240,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.392549717158254,0.398804810208504,-0.194832813478295,0.697723146861053,NA,NA,NA,NA,NA,chr4,176063863,176065636,176064750,790145429,966210179,NA
Zm00001eb326450,T1,NA,1_Myc conditional,down,up,NA,NA,NA,NA,NA,NA,2.06507000547479,0.00632349242387732,-0.467577159261445,0.314995237168392,NA,NA,NA,NA,NA,chr7,171794068,171794850,171794459,1448186572,1619981031,NA
Zm00001eb073580,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.0554150400032828,0.870027001913097,-0.338848180759186,0.210539831224285,NA,NA,NA,NA,NA,chr2,17186895,17194957,17190926,308452471,325643397,NA
Zm00001eb135240,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.509913898869124,0.123842790673671,0.168008679507919,0.537813325217911,NA,NA,NA,NA,NA,chr3,116220452,116222856,116221654,552127662,668349316,NA
Zm00001eb082840,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0480784852326515,0.87223028243832,0.144914225095899,0.503271317740358,NA,NA,NA,NA,NA,chr2,53271404,53274669,53273036,308452471,361725507,NA
Zm00001eb150020,T1,NA,Ambiguous,up,down,NA,NA,NA,NA,NA,NA,-0.0511712157906451,0.75882872974339,0.302073006874254,0.0749492576702593,NA,NA,NA,NA,NA,chr3,191859831,191865948,191862890,552127662,743990552,NA
Zm00001eb320690,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.21053251037219,0.637258854937575,0.106646469081289,0.795478013873965,NA,NA,NA,NA,NA,chr7,152709489,152709834,152709662,1448186572,1600896234,NA
Zm00001eb200650,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.63636756724779,0.0267651809657169,-0.800751041784356,0.00369665987910633,NA,NA,NA,NA,NA,chr4,208908226,208911852,208910039,790145429,999055468,NA
Zm00001eb428340,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.250323153053703,0.591303477647997,0.407877950751503,0.252826631504224,NA,NA,NA,NA,NA,chr10,138110652,138112797,138111724,1979411434,2117523158,NA
Zm00001eb046010,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.158428190132219,0.683651798578681,-0.299881397061002,0.399229692856343,NA,NA,NA,NA,NA,chr1,238218996,238220393,238219694,0,238219694,NA
Zm00001eb045880,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.403868438959455,0.236719494336884,-0.100870139822713,0.668994421164859,NA,NA,NA,NA,NA,chr1,237574218,237576929,237575574,0,237575574,NA
Zm00001eb138950,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.249453739558957,0.432728693662162,-0.418649892655714,0.0564724904616172,NA,NA,NA,NA,NA,chr3,142215857,142217907,142216882,552127662,694344544,NA
Zm00001eb343240,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.127490930608651,0.519336618383726,0.0700571285091866,0.708055317891053,NA,NA,NA,NA,NA,chr8,68236087,68240771,68238429,1633995488,1702233917,NA
Zm00001eb069450,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.371972094974805,0.415160818514563,-0.161200780444103,0.628777787587732,NA,NA,NA,NA,NA,chr2,7378262,7382880,7380571,308452471,315833042,NA
Zm00001eb348150,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.514485054207834,0.197423296439597,-0.111369289726492,0.757545933531951,NA,NA,NA,NA,NA,chr8,99806729,99809161,99807945,1633995488,1733803433,NA
Zm00001eb378780,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.0457564413897466,0.773528452768275,-0.173922371048393,0.248905357558166,NA,NA,NA,NA,NA,chr9,27458355,27465156,27461756,1816406690,1843868446,NA
Zm00001eb389280,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0301705468195425,0.924378912735538,0.262249934286491,0.274962284699915,NA,NA,NA,NA,NA,chr9,111339251,111341442,111340346,1816406690,1927747036,NA
Zm00001eb422990,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.4522237833636,0.0138598497222107,1.5787376176162,0.00582203426115566,NA,NA,NA,NA,NA,chr10,121331212,121333568,121332390,1979411434,2100743824,NA
Zm00001eb264060,T1,NA,6_Fixed,up,up,NA,NA,NA,NA,NA,NA,4.52854412922308,2.71605774895961e-5,3.02542360307955,9.88120346140475e-4,NA,NA,NA,NA,NA,chr6,23869755,23870138,23869946,1266829338,1290699284,NA
Zm00001eb029110,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,6.66047447168222,5.77927638552485e-8,6.93489167174481,5.91301543662447e-9,NA,NA,NA,NA,NA,chr1,156749475,156750191,156749833,0,156749833,NA
Zm00001eb397490,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.128450103024452,0.826396513776279,-0.023982981090013,0.939170617391321,NA,NA,NA,NA,NA,chr9,145259988,145261117,145260552,1816406690,1961667242,NA
Zm00001eb186290,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.127242518520609,0.741862133459284,-1.00482698429289,0.0229829065161844,NA,NA,NA,NA,NA,chr4,156613658,156616634,156615146,790145429,946760575,NA
Zm00001eb312940,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.315088371158533,0.426523503166499,0.150563798188934,0.579402524610338,NA,NA,NA,NA,NA,chr7,120816702,120820356,120818529,1448186572,1569005101,NA
Zm00001eb111700,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-5.15026763409458,4.38274316989629e-6,-6.09287535513389,1.26863133899981e-8,NA,NA,NA,NA,NA,chr2,224168358,224170195,224169276,308452471,532621747,NA
Zm00001eb316710,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,2.04256068559406,0.0029903457966425,1.59380705746188,0.0132952828336434,NA,NA,NA,NA,NA,chr7,138421040,138424049,138422544,1448186572,1586609116,NA
Zm00001eb044500,T1,NA,3_Modulated,down,down,NA,NA,NA,NA,NA,NA,-2.39232585161563,1.67001977206998e-8,-1.81099718633666,2.7176863484919604e-9,NA,NA,NA,NA,NA,chr1,232438220,232440446,232439333,0,232439333,NA
Zm00001eb349770,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.635417754740809,0.132744868769107,0.274642570026094,0.451836358294811,NA,NA,NA,NA,NA,chr8,109046588,109049819,109048204,1633995488,1743043692,NA
Zm00001eb410680,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.88434257248438,1.86897720412381e-4,-0.77145806185165,7.06220421557213e-4,NA,NA,NA,NA,NA,chr10,26484504,26487937,26486220,1979411434,2005897654,NA
Zm00001eb097650,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.728504924994755,0.00133714233631353,0.328068104535089,0.0606594246984177,NA,NA,NA,NA,NA,chr2,177657995,177691738,177674866,308452471,486127337,NA
Zm00001eb173760,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.703474140207889,0.724564223489198,-1.03010870349367,0.353868047485036,NA,NA,NA,NA,NA,chr4,39908137,39909474,39908806,790145429,830054235,NA
Zm00001eb003280,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.816507194970355,0.420170246252088,-0.17893106721878,0.791739200750044,NA,NA,NA,NA,NA,chr1,8729702,8730680,8730191,0,8730191,NA
Zm00001eb198760,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.186079635181279,0.371261695646569,0.296722184906111,0.162905602241553,NA,NA,NA,NA,NA,chr4,201743580,201744808,201744194,790145429,991889623,NA
Zm00001eb388920,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.605777010996001,0.128641078609842,1.02472768595,0.00446414719924805,NA,NA,NA,NA,NA,chr9,110183475,110185022,110184248,1816406690,1926590938,NA
Zm00001eb404970,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.213089301161448,0.491778460181989,0.207898470277151,0.383530246929306,NA,NA,NA,NA,NA,chr10,1012425,1013560,1012992,1979411434,1980424426,NA
Zm00001eb311000,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.0728501750770638,0.683105668748704,0.0799518245706821,0.600232271487533,NA,NA,NA,NA,NA,chr7,103129723,103133542,103131632,1448186572,1551318204,NA
Zm00001eb033760,T1,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.0290207865423583,0.880328795354275,-0.105179212767957,0.554222876918973,NA,NA,NA,NA,NA,chr1,187181365,187184144,187182754,0,187182754,NA
Zm00001eb233610,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.0236803560533874,0.847281694856799,-0.0125754649676741,0.917689707178887,NA,NA,NA,NA,NA,chr5,90261405,90311893,90286649,1040475889,1130762538,NA
Zm00001eb392800,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.435998074470036,0.208054871855996,-0.41261664140283,0.117627528973297,NA,NA,NA,NA,NA,chr9,127629088,127630012,127629550,1816406690,1944036240,NA
Zm00001eb257400,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.741106832906516,0.305013461308511,2.62001058769805,0.00951644089593337,NA,NA,NA,NA,NA,chr5,221124638,221128972,221126805,1040475889,1261602694,NA
Zm00001eb431820,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.0040480123997,0.0230243735368529,-1.67076998690652,4.31431801520941e-4,NA,NA,NA,NA,NA,chr10,146843817,146844149,146843983,1979411434,2126255417,NA
Zm00001eb326110,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.816507194970355,0.420170246252088,-0.17893106721878,0.791739200750044,NA,NA,NA,NA,NA,chr7,171117183,171117951,171117567,1448186572,1619304139,NA
Zm00001eb298860,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.760062507027915,0.0284109856015478,-0.413104920804294,0.0492927878570306,NA,NA,NA,NA,NA,chr7,2581512,2632086,2606799,1448186572,1450793371,NA
Zm00001eb400340,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.120968551556956,0.688817940447713,-0.00149701272535546,0.994829981854905,NA,NA,NA,NA,NA,chr9,153663387,153667176,153665282,1816406690,1970071972,NA
Zm00001eb053570,T1,NA,6_Fixed,up,up,NA,NA,NA,NA,NA,NA,1.06076543188167,5.11581349822462e-7,1.22835264789883,1.60663778633964e-7,NA,NA,NA,NA,NA,chr1,269155556,269161336,269158446,0,269158446,NA
Zm00001eb035190,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.959780523209002,0.0351964376927136,-0.0459312905667347,0.908913508357723,NA,NA,NA,NA,NA,chr1,193154141,193155034,193154588,0,193154588,NA
Zm00001eb315940,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.245534808366618,0.521199061238421,-1.12192400232923,0.00668296720230375,NA,NA,NA,NA,NA,chr7,135582763,135584886,135583824,1448186572,1583770396,NA
Zm00001eb174880,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.360572956217005,0.300356144226015,0.374730777408681,0.388765111564413,NA,NA,NA,NA,NA,chr4,44955281,44961863,44958572,790145429,835104001,NA
Zm00001eb336460,T1,NA,2_Mock conditional,up,up,NA,NA,NA,NA,NA,NA,0.187441073510679,0.149280250353412,0.652041441832691,0.00162868256441174,NA,NA,NA,NA,NA,chr8,17236594,17240140,17238367,1633995488,1651233855,NA
Zm00001eb093110,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,1.17367224029706,0.0332838129839149,0.777225928081308,0.192298328519167,NA,NA,NA,NA,NA,chr2,150330588,150334511,150332550,308452471,458785021,NA
Zm00001eb304970,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.849606447841248,0.0800055786007163,0.185311598926041,0.72517946707528,NA,NA,NA,NA,NA,chr7,30137936,30139176,30138556,1448186572,1478325128,NA
Zm00001eb388040,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.163145424293265,0.284137218011782,-0.381808239156043,0.00752433290300272,NA,NA,NA,NA,NA,chr9,105090106,105100296,105095201,1816406690,1921501891,NA
Zm00001eb178980,T1,NA,7_Myc responsive,up,down,NA,NA,NA,NA,NA,NA,-0.0543493283147906,0.853018198379261,0.197699953996921,0.399600702269819,NA,NA,NA,NA,NA,chr4,80441697,80443600,80442648,790145429,870588077,NA
Zm00001eb340940,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.113474707884326,0.291790046674466,0.0584019865889456,0.666200455029705,NA,NA,NA,NA,NA,chr8,44140794,44190815,44165804,1633995488,1678161292,NA
Zm00001eb359590,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.51224282004262,0.641454988206843,0.928445961460678,0.360942353390558,NA,NA,NA,NA,NA,chr8,152344033,152347736,152345884,1633995488,1786341372,NA
Zm00001eb351330,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.611373672511755,0.00187844680183999,-0.427439064989664,0.0380766181997593,NA,NA,NA,NA,NA,chr8,119132085,119133946,119133016,1633995488,1753128504,NA
Zm00001eb319700,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.392439523948009,0.0570561141514728,-0.594873931528944,0.0370787841398991,NA,NA,NA,NA,NA,chr7,149542446,149547197,149544822,1448186572,1597731394,NA
Zm00001eb374870,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.69728126307596,0.0140785770028553,2.14931698555703,6.98460600568759e-4,NA,NA,NA,NA,NA,chr9,15480171,15486537,15483354,1816406690,1831890044,NA
Zm00001eb100890,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.736004049049012,0.12486274523364,1.19962877463531,0.0042596396865474,NA,NA,NA,NA,NA,chr2,191748719,191756398,191752558,308452471,500205029,NA
Zm00001eb166140,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.668706314991155,0.0677657371920868,0.641157464780928,0.0282143672219456,NA,NA,NA,NA,NA,chr4,5336037,5337576,5336806,790145429,795482235,NA
Zm00001eb159870,T1,NA,3_Modulated,up,up,NA,NA,NA,NA,NA,NA,1.75811831810826,1.25288194246375e-6,4.42100831595291,1.57665221078698e-5,NA,NA,NA,NA,NA,chr3,224435141,224436735,224435938,552127662,776563600,NA
Zm00001eb164970,T1,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-1.46368390933575,0.163647082671769,-6.0350712939135,4.40646572308527e-7,NA,NA,NA,NA,NA,chr4,2888776,2890460,2889618,790145429,793035047,NA
Zm00001eb014080,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.589258096779944,0.430734506614418,-1.61996644998125,0.0255704533830716,NA,NA,NA,NA,NA,chr1,47200923,47202677,47201800,0,47201800,NA
Zm00001eb328630,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.988107186391404,0.0543023923759558,0.202151441217514,0.728594413432863,NA,NA,NA,NA,NA,chr7,177437666,177450734,177444200,1448186572,1625630772,NA
Zm00001eb202650,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.443953851604072,0.122420440079502,0.546819020955218,0.0199382328354387,NA,NA,NA,NA,NA,chr4,222846983,222853480,222850232,790145429,1012995661,NA
Zm00001eb032020,T1,NA,1_Myc conditional,down,up,NA,NA,NA,NA,NA,NA,0.877997430944189,0.010768727096628,-0.445242833587594,0.0532868891132659,NA,NA,NA,NA,NA,chr1,179121432,179123235,179122334,0,179122334,NA
Zm00001eb247420,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.450770857694218,0.188265575239467,0.0892614056549301,0.76678594972236,NA,NA,NA,NA,NA,chr5,189343220,189344134,189343677,1040475889,1229819566,NA
Zm00001eb020560,T1,NA,3_Modulated,down,down,NA,NA,NA,NA,NA,NA,-2.18393540079499,3.72955544567839e-6,-1.03312400168117,2.57164179358779e-4,NA,NA,NA,NA,NA,chr1,76880542,76881966,76881254,0,76881254,NA
Zm00001eb102910,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.4614952355942,2.22046694168108e-7,-1.36419128195263,1.47143223617511e-8,NA,NA,NA,NA,NA,chr2,199882222,199883887,199883054,308452471,508335525,NA
Zm00001eb193820,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.53152982699374,0.161022490189843,-0.534333864147834,0.182492286213267,NA,NA,NA,NA,NA,chr4,184558713,184561435,184560074,790145429,974705503,NA
Zm00001eb142460,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.645439722084642,0.0249803520454694,-0.339092105508016,0.137154114359722,NA,NA,NA,NA,NA,chr3,158350261,158362713,158356487,552127662,710484149,NA
Zm00001eb373070,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.16892519178205,7.98724614933605e-4,-1.0950816156232,4.74160558999493e-6,NA,NA,NA,NA,NA,chr9,8832700,8838482,8835591,1816406690,1825242281,NA
Zm00001eb253700,T1,NA,1_Myc conditional,down,down,NA,NA,NA,NA,NA,NA,-0.398769922868798,0.00692679100093752,-0.0492627026159174,0.625181340360341,NA,NA,NA,NA,NA,chr5,213160408,213183252,213171830,1040475889,1253647719,NA
Zm00001eb328050,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.056349373179089,0.631719786568963,0.189670106196755,0.0839413187387795,NA,NA,NA,NA,NA,chr7,176328626,176338393,176333510,1448186572,1624520082,NA
Zm00001eb079500,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.52274339501153,0.00235744225017281,-1.12460081839224,0.0148130092665702,NA,NA,NA,NA,NA,chr2,38759214,38762319,38760766,308452471,347213237,NA
Zm00001eb381280,T1,NA,2_Mock conditional,up,up,NA,NA,NA,NA,NA,NA,0.186960919021405,0.298182402742436,1.7720308903385,3.32209013945972e-7,NA,NA,NA,NA,NA,chr9,45191621,45194388,45193004,1816406690,1861599694,NA
Zm00001eb423580,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.221351787943171,0.504577916781994,-0.154837041963502,0.575784499823828,NA,NA,NA,NA,NA,chr10,123417621,123421687,123419654,1979411434,2102831088,NA
Zm00001eb181350,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.324585842842799,0.227322108354728,0.36183467415637,0.190639501791391,NA,NA,NA,NA,NA,chr4,109019527,109040155,109029841,790145429,899175270,NA
Zm00001eb205380,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.798489515273687,0.121745256991221,-0.748095622141781,0.0848254829488965,NA,NA,NA,NA,NA,chr4,239609137,239610640,239609888,790145429,1029755317,NA
Zm00001eb215660,T1,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-1.35011389745452,4.89912660061524e-4,-1.54630040155424,2.64362200009907e-5,NA,NA,NA,NA,NA,chr5,9752861,9757248,9755054,1040475889,1050230943,NA
Zm00001eb131990,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0223186921492934,0.851341784868704,0.0834686019190198,0.472928809287115,NA,NA,NA,NA,NA,chr3,73603207,73690100,73646654,552127662,625774316,NA
Zm00001eb421130,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.740088510158168,0.0132126473469478,-0.904540176598872,0.00358125431502919,NA,NA,NA,NA,NA,chr10,111966986,111969563,111968274,1979411434,2091379708,NA
Zm00001eb411420,T1,NA,7_Myc responsive,up,down,NA,NA,NA,NA,NA,NA,-0.0534131257209756,0.65390406791855,0.143948301138048,0.341667507421446,NA,NA,NA,NA,NA,chr10,35078129,35085278,35081704,1979411434,2014493138,NA
Zm00001eb328520,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.53503054839131,0.278514680890675,-0.643508324076751,0.0994693376059366,NA,NA,NA,NA,NA,chr7,177122556,177124762,177123659,1448186572,1625310231,NA
Zm00001eb369800,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.931117658119476,0.0413067140029915,1.10341335616018,0.0286817908366206,NA,NA,NA,NA,NA,chr8,178431547,178435166,178433356,1633995488,1812428844,NA
Zm00001eb189290,T1,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.0606782239630906,0.70588738484594,0.409929069994839,0.0230651731211484,NA,NA,NA,NA,NA,chr4,168719886,168721180,168720533,790145429,958865962,NA
Zm00001eb348750,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.123940039002593,0.572690407594943,-0.301051128148884,0.0778021018703852,NA,NA,NA,NA,NA,chr8,103751815,103758272,103755044,1633995488,1737750532,NA
Zm00001eb418550,T1,NA,6_Fixed,up,up,NA,NA,NA,NA,NA,NA,3.66847875836131,2.3109300977688e-6,3.02605818694984,2.50687523593404e-6,NA,NA,NA,NA,NA,chr10,95205131,95206623,95205877,1979411434,2074617311,NA
Zm00001eb145310,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.27354501781855,0.598303690088531,1.44827609081728,0.00431414488655581,NA,NA,NA,NA,NA,chr3,174371974,174372873,174372424,552127662,726500086,NA
Zm00001eb260960,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.178788366974578,0.284798209021573,0.00896516466127729,0.962528593513474,NA,NA,NA,NA,NA,chr6,10178191,10180376,10179284,1266829338,1277008622,NA
Zm00001eb231030,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.359145580848894,0.332807229952801,-0.0241673021248407,0.950973869762082,NA,NA,NA,NA,NA,chr5,76170904,76174339,76172622,1040475889,1116648511,NA
Zm00001eb132990,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.328123123036158,0.557972170417816,-0.248438506241698,0.596681724687605,NA,NA,NA,NA,NA,chr3,94696094,94697409,94696752,552127662,646824414,NA
Zm00001eb382350,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.600254966624359,0.562386732641406,0.521150583926161,0.539887981075661,NA,NA,NA,NA,NA,chr9,53694780,53696984,53695882,1816406690,1870102572,NA
Zm00001eb374410,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.97316565495392,0.199549375179236,-0.474358578767732,0.302417053115687,NA,NA,NA,NA,NA,chr9,13692550,13694412,13693481,1816406690,1830100171,NA
Zm00001eb158730,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.799480709957438,0.0734825452566326,-0.0578803467176788,0.861772894934754,NA,NA,NA,NA,NA,chr3,220571654,220573095,220572374,552127662,772700036,NA
Zm00001eb407210,T1,NA,Ambiguous,up,down,NA,NA,NA,NA,NA,NA,-0.293328822334911,0.0824389662518056,0.176417690863844,0.233847044139614,NA,NA,NA,NA,NA,chr10,6787639,6788348,6787994,1979411434,1986199428,NA
Zm00001eb102320,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.302398810480652,0.427311359625103,0.160599302033382,0.649179255227421,NA,NA,NA,NA,NA,chr2,197647672,197661005,197654338,308452471,506106809,NA
Zm00001eb225120,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.412542721134407,0.043189905038966,0.173124105472756,0.251532259946163,NA,NA,NA,NA,NA,chr5,48195293,48197299,48196296,1040475889,1088672185,NA
Zm00001eb070500,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.255407533896256,0.517299164882355,-0.587792925528864,0.153096712195846,NA,NA,NA,NA,NA,chr2,9871059,9872524,9871792,308452471,318324263,NA
Zm00001eb156320,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.105952937233995,0.377531093929573,-0.077174976006038,0.524398907364943,NA,NA,NA,NA,NA,chr3,212728378,212737619,212732998,552127662,764860660,NA
Zm00001eb089230,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.0293495375515998,0.866184024458605,-0.381282672106863,0.0269565831649183,NA,NA,NA,NA,NA,chr2,115169460,115174391,115171926,308452471,423624397,NA
Zm00001eb272000,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.0830467448942753,0.595548842050873,-0.189292477086409,0.267924713334584,NA,NA,NA,NA,NA,chr6,92188139,92193165,92190652,1266829338,1359019990,NA
Zm00001eb421110,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.505944228742639,0.112755128549444,-0.0825847651914894,0.760773617762325,NA,NA,NA,NA,NA,chr10,111862497,111869003,111865750,1979411434,2091277184,NA
